user_name,country,review_title,review_description,designation,points,price,province,region_1,region_2,winery,variety
@vboone,US,Krupp Brothers 2009 Veraison Red (Napa Valley),"A blend of almost equal parts Syrah and Cabernet Sauvignon, supported by smaller percentages of Merlot, Malbec, Cab Franc and Petit Verdot, this is a sizable wine. A tight fist of dry wood tannins and tobacco carries a gamy, leathery touch to the finish.",Veraison,87,55.0,California,Napa Valley,Napa,Krupp Brothers,Cabernet Sauvignon
@paulgwine ,US,Hestia Cellars 2005 Meritage Red Wine Red (Columbia Valley (WA)),"This Meritage red blend is 58% Cabernet Sauvignon, 30% Cabernet Franc and 12% Malbec. The fruit flavors are pure and focused, and the wine opens beautifully with tangy boysenberry, plum and wild cherry. The acids carry it aloft, and the tannins, just slightly hinting at green tea, are polished and firm. Though it finishes with some herbal flavors, it is satisfying throughout.",Meritage Red Wine,88,40.0,Washington,Columbia Valley (WA),Columbia Valley,Hestia Cellars,Red Blend
@vboone,US,Hunnicutt 2014 Luvisi Vineyard Zinfandel (Napa Valley),"This is high-octane and boldly ripe wine from the wilds of Calistoga, offering bacon char, cranberry, plum and a richness of milk chocolate.",Luvisi Vineyard,88,48.0,California,Napa Valley,Napa,Hunnicutt,Zinfandel
@vboone,US,Limerick Lane 2013 1910 Block Zinfandel (Russian River Valley),"Thick, rich and intensely velvety, 1910 Block is structured and surprisingly elegant, with developed acidity surrounding a taste of chocolate-covered strawberry. Leather and black pepper give it a burly robustness that complements the ripe fruit, while the tannins come off as dusty and rocky at the same time.",1910 Block,93,48.0,California,Russian River Valley,Sonoma,Limerick Lane,Zinfandel
@paulgwine ,US,Brian Carter Cellars 2006 Abracadabra Red Red (Columbia Valley (WA)),"Sappy, tannic and loaded with plum and blueberry, some cassis and chocolate. A good follow-up to the previous vintage, with very dark fruit, polished tannins and a lengthy, tasty finish of chocolate-covered cherries.",Abracadabra Red,87,20.0,Washington,Columbia Valley (WA),Columbia Valley,Brian Carter Cellars,Bordeaux-style White Blend
@wawinereport,US,Ambassador Vineyard 2013 Estate Grown Envoy Red (Red Mountain),"Merlot, Cabernet Sauvignon and Syrah take the lead on this blend. Aromas of wood spice, café au lait, cherry and spice box are followed by tobacco and cherry flavors. There are good things going on but the wood gets a bit out front.",Estate Grown Envoy,88,35.0,Washington,Red Mountain,Columbia Valley,Ambassador Vineyard,Syrah
@vboone,US,Clos Pegase 2012 Mitsuko's Vineyard Pinot Noir (Carneros),"Light and clear in color, this vineyard-designate combines earthiness and oak in a slightly tart and oak-laden package, unsure whether to let the oak overpower or not. Wild strawberry and herb can be found within the folds.",Mitsuko's Vineyard,85,35.0,California,Carneros,Napa-Sonoma,Clos Pegase,Chardonnay
@gordone_cellars,US,Rock Wall 2014 Super Alamedan Red (California),"Spicy, herbaceous aromas, fresh flavors and a nicely crisp and lightly tannic texture make this medium-bodied wine versatile. It's light enough to drink at lunch or before dinner and it's well-balanced enough to go with lots of different kinds of food. Its name is a nod to super Tuscan wines, since this blend contains Montepulciano and Sangiovese grapes, among others.",Super Alamedan,87,22.0,California,California,California Other,Rock Wall,Bordeaux-style Red Blend
@vboone,US,Hall 2013 The Bishop Cabernet Sauvignon (Napa Valley),"This is a blend of the best barrels of the vintage, in this year consisting of fruit primarily from Howell and Diamond mountains, with a touch of estate-grown Merlot. It offers astounding levels of richness and concentration alongside a nuanced approach to bold black fruit and spicy earth, its aromas of blackberry and clove peppered in wild violet. It impresses immediately but also pleads for more time in bottle; enjoy best 2020 through 2028.",The Bishop,96,325.0,California,Napa Valley,Napa,Hall,Cabernet Sauvignon
@paulgwine ,US,King Estate 2014 Domaine Pinot Gris (Oregon),"Excellent concentration impresses here, with a full-throttle mix of citrus, apple, pear and peach fruit. Fermented and aged in stainless steel, this spent five months on the lees and offers length and balance.",Domaine,91,29.0,Oregon,Oregon,Oregon Other,King Estate,Chardonnay
@paulgwine ,US,Gorman 2008 The Pixie Syrah (Red Mountain),"This 100% Syrah is a supple and juicy, fruit-laden wine, bursting with blackberry, black cherry and cassis fruit. It is dense enough to add layers of mineral and mocha. Tannins are powerful and smooth, with a hint of green stem and pepper.",The Pixie,91,42.0,Washington,Red Mountain,Columbia Valley,Gorman,Cabernet Sauvignon
@vboone,US,Williams Selyem 2014 Williams Selyem Estate Vineyard Pinot Noir (Russian River Valley),"This is a soft, complex and floral wine, sourced from an estate vineyard on Westside Road. Black cherry, tangerine and oak reduction make for a bright, brooding combination of medium-bodied lushness and subtle power.",Williams Selyem Estate Vineyard,94,105.0,California,Russian River Valley,Sonoma,Williams Selyem,Pinot Noir
@mattkettmann,US,Rusack 2013 Reserve Chardonnay (Santa Maria Valley),"Santa Barbara-raised Steve Gerbac makes a winning white wine with aromas of scorched lemons, browned butter and vanilla, sliced down the middle with white rock minerality. Broad, oak-driven flavors at the tip of the palate quickly tighten into a line of lime zest acidity that lingers, with white pepper and chamomile spices emerging in the midpalate.",Reserve,92,32.0,California,Santa Maria Valley,Central Coast,Rusack,Chardonnay
@mattkettmann,US,Tercero 2016 Aberration Cabernet Franc (Santa Barbara County),"Rhône variety-focused winemaker Larry Schaeffer ventures into Bordeaux territory with this bottling, which he recommends served with a slight chill. Smooth berry aromas meet grapeseed and crushed plum on the nose. The palate is light, fresh and easy to enjoy, with red fruit and dried herb flavors, proving easy to quaff.",Aberration,89,35.0,California,Santa Barbara County,Central Coast,Tercero,Zinfandel
@vboone,US,"Naggiar 2008 Estate Grown, Reserve Syrah (Sierra Foothills)","Dark, dark, dark is this estate-grown Syrah, closed at the nose except for the profusion of alcohol, grippy with lots of oak and crazy, teeth-staining tannins.","Estate Grown, Reserve",84,35.0,California,Sierra Foothills,Sierra Foothills,Naggiar,Zinfandel
@mattkettmann,US,Magna Mater 2013 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),"The expected cut-grass greenness shows on the nose of this wine, but so do plenty of white flowers, nectarine, golden apples and chalk. The palate is rather rich in style for this grape, perhaps explained by its slight aging, but well done with ripe apple flesh and more cut-grass flavors.",Vogelzang Vineyard,89,28.0,California,Happy Canyon of Santa Barbara,Central Coast,Magna Mater,Pinot Noir
@paulgwine ,US,Argyle 1999 Reserve Chardonnay (Willamette Valley),"Argyle's Reserve shows less oak than the Nuthouse and Spirithouse bottlings, with more compact and vivid fruit. Nice flavors of stone fruits, grapes and citrus, well integrated and full through the mid-palate. It rounds into a very pretty finish, fruit forward, balanced and true.",Reserve,90,20.0,Oregon,Willamette Valley,Willamette Valley,Argyle,Chardonnay
@mattkettmann,US,Niner 2013 Heart Hill Vineyard Estate Grown Syrah (Paso Robles),"Rich, soft and luscious, this bottling shows ripe black cherry, caramel, crème brûlée and a tinge of herbs on the nose. It's creamy, dense and smoky once sipped, with baked plum and blackberry-pie flavors laced with vanilla and caramel, proving undeniably delicious and certain to please many palates.",Heart Hill Vineyard Estate Grown,91,45.0,California,Paso Robles,Central Coast,Niner,Chardonnay
@vboone,US,Acacia 2013 Winery Lake Vineyard Estate Grown Pinot Noir (Carneros),"There's no doubt this estate-grown wine is at first funky on the nose, a mix of forest, mint and farmhouse cheese. It develops in the glass to embrace its quirks, complementing them with vibrant acidity, ripe texture, and hints of orange, rhubarb and spicy clove.",Winery Lake Vineyard Estate Grown,92,50.0,California,Carneros,Napa-Sonoma,Acacia,Pinot Noir
@vboone,US,Pali 2013 Sangiacomo Roberts Road Vineyard Pinot Noir (Sonoma Coast),"Stemmy in earthy pine and clove-like spice, this is a powerfully dense and delicious wine. It's on the higher side in terms of alcohol, though doesn't reflect it in bouquet or taste. Savory dark berry wraps itself around mushroomy truffles and black tea to linger on the tongue through a lengthy, weighty finish.",Sangiacomo Roberts Road Vineyard,91,58.0,California,Sonoma Coast,Sonoma,Pali,Pinot Noir
@gordone_cellars,US,Francis Ford Coppola 2014 Votre Santé Cuvée du Patron Chardonnay (California),"Unusually dry and lightly astringent, this medium-bodied wine adopts a Burgundy-style label and flavor profile, too. It tastes like toasted almonds and apple skin, and feels steely on the finish.",Votre Santé Cuvée du Patron,87,14.0,California,California,California Other,Francis Ford Coppola,Cabernet Sauvignon
@wawinereport,US,Owen Roe 2014 The Pearl Block Union Gap Vineyard Cabernet Franc (Yakima Valley),"Somewhat lighter in color, this wine offers subtle aromas of raspberries, flowers and herb. The flavors are lithe and delicate, with coffee accents that persist on the lingering finish. It's a very pretty expression of this variety.",The Pearl Block Union Gap Vineyard,89,72.0,Washington,Yakima Valley,Columbia Valley,Owen Roe,Bordeaux-style Red Blend
@paulgwine ,US,Ponzi 2013 Avellana Chardonnay (Willamette Valley),"This Ponzi-owned vineyard is in the Chehalem Mountains AVA, yet is listed simply as Willamette Valley. Aromatically intense and intriguing, it opens quickly with scents of chamomile, plum, peach and apricot, leading to hints of honey and tea. Aged entirely in neutral oak, this wine fully engages the palate through a lingering, beautifully proportioned and optimally ripe finish.",Avellana,95,60.0,Oregon,Willamette Valley,Willamette Valley,Ponzi,Pinot Noir
@vboone,US,V. Sattui 2014 La Merica Red (Napa Valley),"This proprietary blend brings together many of Napa Valley's old-vine grapes, from Zinfandel and Petite Sirah to Alicante Bouschet and Mourvèdre. Plum sauce, tobacco and leather are seasoned in black pepper and espresso within a full-bodied grippy package.",La Merica,88,33.0,California,Napa Valley,Napa,V. Sattui,Zinfandel
@vboone,US,Markham 2013 Estate Grown Pinot Noir (Napa Valley),A robust structure of tannin and oak in this fuller-bodied wine masks the finer components of black cherry and blackberry fruit that lurk underneath layers of tobacco and cigar box.,Estate Grown,85,31.0,California,Napa Valley,Napa,Markham,Chardonnay
@wawinereport,US,Buty 2013 Rediviva of the Stones Rockgarden Estate Red (Walla Walla Valley (WA)),"A blend of Syrah (80%), Cabernet Sauvignon (14%) and Mourvèdre, this opens with aromas of wet gravel, herb, smoke, funk, nori and black olive that are followed by plentiful, soft, generous savory flavors that bring a lot of intensity and appeal. The finish lingers.",Rediviva of the Stones Rockgarden Estate,91,60.0,Washington,Walla Walla Valley (WA),Columbia Valley,Buty,Bordeaux-style Red Blend
@vboone,US,Rodney Strong 2013 Alexander's Crown Cabernet Sauvignon (Alexander Valley),"Cedar, graphite and concentrated plum aromas mark the nose of this full-bodied wine from the southern end of the appellation, where it's cool and breezy from the Pacific Ocean. Entirely varietal, it shows a wealth of red and black berry fruitiness, dotted with dried herb.",Alexander's Crown,92,75.0,California,Alexander Valley,Sonoma,Rodney Strong,Cabernet Sauvignon
@mattkettmann,US,Testarossa 2013 Niclaire Pinot Noir (California),"Black cherry, chipped slate and cola notes lavish the nose on this top-end bottling of best barrels from the single-vineyard specialist. The palate offers much more depth, with ripe alpine strawberry, black plum skins and blackberry fruit, all seasoned by crushed nutmeg and shaved juniper.",Niclaire,93,80.0,California,California,California Other,Testarossa,Pinot Noir
@vboone,US,Boheme 2013 Stuller Vineyard Pinot Noir (Sonoma Coast),"From a beautifully cool coastal spot dotted in redwoods, this medium-bodied wine shows struggle in its tight layering of acidity and vibrantly fresh blueberry and black tea, Chewy in texture, still-resolving tannin and oak give way to a succulence that's just beginning to be revealed.",Stuller Vineyard,93,53.0,California,Sonoma Coast,Sonoma,Boheme,Pinot Noir
@paulgwine ,US,Brigadoon 2015 Taproot Pinot Noir (Willamette Valley),"This barrel selection has a bit more volume and depth than its sibling, Lylee. Its tart raspberry fruit leads into drying tannins that are dappled with dried Italian herb notes.",Taproot,90,40.0,Oregon,Willamette Valley,Willamette Valley,Brigadoon,Pinot Noir
@mattkettmann,US,Rusack 2012 Catalina Island Vineyards Pinot Noir (California),"This challenging island vineyard, planted in 2007, delivers a stunningly delicate but ripe wine, with aromas of smashed cranberry and strawberry pairing perfectly to sarsaparilla and sautéed oyster mushroom elements. The continually emerging palate shows dried citrus peels, iron and sour cherries, along with riper raspberry and pomegranate juice flavors and a spicy edge.",Catalina Island Vineyards,94,72.0,California,California,California Other,Rusack,Syrah
